id,user,sex,identity,region,focus,fans,article,postall,join,transall,hub_num,hub_influence,iss1,iss2,iss3,iss4,iss5,iss6,con1,con2,con3,con4,con5,con6,man1,man2,man3,image,vedio,tag,link,iden_1,iden_2,iden_3,iden_4,iden_5,iden_6,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,fans_0,article_0,focus_0,filter_$,influence,number,post_0,join_0,iss1_0,iss2_0,iss3_0,iss4_0,iss5_0,iss6_0,con1_0,con2_0,con3_0,con4_0,con5_0,con6_0,man1_0,man2_0,man3_0,image_0,vedio_0,tag_0,link_0,iss1_ratio,iss2_ratio,iss3_ratio,iss4_ratio,iss5_ratio,iss6_ratio,con1_ratio,con2_ratio,con3_ratio,con4_ratio,con5_ratio,con6_ratio,man1_ratio,man2_ratio,man3_ratio,image_ratio,vedio_ratio,tag_ratio,link_ratio
163,王石,0,4,1,382,2372,8256,34,15,70070,.00511861359940417,.00122559159249752,1,15,1,4,12,1,15,14,1,2,1,1,8,2,24,22,0,7,13,0,0,0,1,0,0,1,0,0,0,0,0,3.37511468469223,3.91676968428314,2.58206336291171,0,-2.91165422694161,-2.29084765380205,1.53147891704226,1.17609125905568,0,1.17609125905568,0,.602059991327962,1.07918124604762,0,1.17609125905568,1.14612803567824,0,.301029995663981,0,0,.903089986991944,.301029995663981,1.38021124171161,1.34242268082221, ,.845098040014257,1.11394335230684,.0294117647058824,.441176470588235,.0294117647058824,.117647058823529,.352941176470588,.0294117647058824,.441176470588235,.411764705882353,.0294117647058824,.0588235294117647,.0294117647058824,.0294117647058824,.235294117647059,.0588235294117647,.705882352941177,.647058823529412,0,.205882352941176,.382352941176471
164,王思聪,0,6,1,239,2216,1434,2,2,12172,.000325801990396188,6.18212906969474E-005,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3.34556975605639,3.15654915133178,2.37839790094814,0,-4.20886193203379,-3.48704626681867,.301029995663981,.301029995663981, ,0, , ,0, , , , ,0,0, , ,.301029995663981, ,.301029995663981, , ,0,0,.5,0,0,.5,0,0,0,0,.5,.5,0,0,1,0,1,0,0,.5
165,王小川,0,4,1,104,274,2331,7,6,39105,.000533656453473523,.000683394995105402,0,3,0,1,3,0,2,1,0,1,2,1,4,1,2,6,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,2.43775056282039,3.36754227352058,2.01703333929878,0,-3.16532820611388,-3.27273823431042,.845098040014257,.778151250383644, ,.477121254719662, ,0,.477121254719662, ,.301029995663981,0, ,0,.301029995663981,0,.602059991327962,0,.301029995663981,.778151250383644, , ,.477121254719662,0,.428571428571429,0,.142857142857143,.428571428571429,0,.285714285714286,.142857142857143,0,.142857142857143,.285714285714286,.142857142857143,.571428571428571,.142857142857143,.285714285714286,.857142857142857,0,0,.428571428571429
166,王小山,0,3,1,1772,215,27851,28,6,1962,.00428821643227806,2.52255641958335E-005,0,0,1,0,2,25,4,2,3,13,0,6,4,18,6,10,4,7,6,0,0,1,0,0,0,1,0,0,0,0,0,2.33243845991561,4.44484079328659,3.24846371755103,0,-4.59815911153716,-2.36772330331249,1.44715803134222,.778151250383644, , ,0, ,.301029995663981,1.39794000867204,.602059991327962,.301029995663981,.477121254719662,1.11394335230684, ,.778151250383644,.602059991327962,1.25527250510331,.778151250383644,1,.602059991327962,.845098040014257,.778151250383644,0,0,.0357142857142857,0,.0714285714285714,.892857142857143,.142857142857143,.0714285714285714,.107142857142857,.464285714285714,0,.214285714285714,.142857142857143,.642857142857143,.214285714285714,.357142857142857,.142857142857143,.25,.214285714285714
167,王中磊,0,4,1,519,1080,1338,6,4,5332,.000475625836703697,.000196473059443228,0,0,0,0,6,0,0,0,0,5,1,0,2,4,0,5,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,3.03342375548695,3.1264561134318,2.71516735784846,0,-3.70669699204314,-3.3227345618896,.778151250383644,.602059991327962, , , , ,.778151250383644, , , , ,.698970004336019,0, ,.301029995663981,.602059991327962, ,.698970004336019, ,.301029995663981,.301029995663981,0,0,0,0,1,0,0,0,0,.833333333333333,.166666666666667,0,.333333333333333,.666666666666667,0,.833333333333333,0,.333333333333333,.333333333333333
168,伟大的安妮,0,6,6,1100,1002,911,2,2,3920,.000189313384443791,.00025760120808174,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3.00086772153123,2.959518376973,3.04139268515822,0,-3.58905210458085,-3.72281868035953,.301029995663981,.301029995663981, , , , ,0,0, , ,0,0, , , ,.301029995663981, ,.301029995663981, ,.301029995663981, ,0,0,0,0,.5,.5,0,0,.5,.5,0,0,0,1,0,1,0,1,0
169,吴奇隆,0,1,1,737,4211,3287,6,3,66264,.000988825561398028,.028141598279175,0,0,0,0,6,0,0,0,0,5,1,0,1,5,0,5,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,3.62438524142026,3.51679970408162,2.86746748785905,1,-1.55065124079911,-3.0048803154848,.778151250383644,.477121254719662, , , , ,.778151250383644, , , , ,.698970004336019,0, ,0,.698970004336019, ,.698970004336019, ,.301029995663981,0,0,0,0,0,1,0,0,0,0,.833333333333333,.166666666666667,0,.166666666666667,.833333333333333,0,.833333333333333,0,.333333333333333,.166666666666667
170,吴晓波,0,2,2,870,404,1721,2,2,630,.000218410625793214,5.1910973370698E-005,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2.60638136511061,3.23578087032756,2.93951925261862,0,-4.28474082768906,-3.66072623679559,.301029995663981,.301029995663981, , , ,0,0, ,0,0, , , , ,0,0, , , ,0,0,0,0,0,.5,.5,0,.5,.5,0,0,0,0,.5,.5,0,0,0,.5,.5
171,五行属二,0,6,1,633,537,22394,16,7,24666,.00263742343955062,.000850877587665001,6,1,0,2,6,1,4,0,2,2,0,8,0,10,6,10,2,5,2,0,0,0,0,0,1,1,0,0,0,0,0,2.72997428569956,4.35013167387254,2.80140371001736,0,-3.07013291562117,-2.57882013842915,1.20411998265592,.845098040014257,.778151250383644,0, ,.301029995663981,.778151250383644,0,.602059991327962, ,.301029995663981,.301029995663981, ,.903089986991944, ,1,.778151250383644,1,.301029995663981,.698970004336019,.301029995663981,.375,.0625,0,.125,.375,.0625,.25,0,.125,.125,0,.5,0,.625,.375,.625,.125,.3125,.125
172,五岳散人,0,3,1,1845,222,30379,38,12,35660,.00145231493182737,.000139800869038714,4,6,14,11,0,3,6,20,9,1,0,2,26,8,4,12,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,2.34635297445064,4.48257347388392,3.26599637049508,0,-3.85449012889402,-2.83793919746222,1.57978359661681,1.07918124604762,.602059991327962,.778151250383644,1.14612803567824,1.04139268515823, ,.477121254719662,.778151250383644,1.30102999566398,.954242509439325,0, ,.301029995663981,1.41497334797082,.903089986991944,.602059991327962,1.07918124604762, ,0,.602059991327962,.105263157894737,.157894736842105,.368421052631579,.289473684210526,0,.0789473684210526,.157894736842105,.526315789473684,.236842105263158,.0263157894736842,0,.0526315789473684,.684210526315789,.210526315789474,.105263157894737,.315789473684211,0,.0263157894736842,.105263157894737
173,小S,1,1,4,370,3934,2038,2,2,5489,.000231386907722516,.00150223741742863,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3.59483435558332,3.30920417967041,2.568201724067,1,-2.82326142490114,-3.63566121783337,.301029995663981,.301029995663981, , , ,0,0, ,.301029995663981, , , , , , , ,.301029995663981,0, ,0,0,0,0,0,.5,.5,0,1,0,0,0,0,0,0,0,1,.5,0,.5,.5
174,谢娜,1,1,1,669,8972,9197,14,10,162909,.00198743681408018,.00934678005473796,3,0,0,1,9,1,3,0,0,2,6,3,0,10,4,10,2,11,2,1,0,0,0,0,0,1,0,0,0,0,0,3.95288926491093,3.96364618648484,2.82542611776782,1,-2.02933797686067,-2.70170666983251,1.14612803567824,1,.477121254719662, , ,0,.954242509439325,0,.477121254719662, , ,.301029995663981,.778151250383644,.477121254719662, ,1,.602059991327962,1,.301029995663981,1.04139268515823,.301029995663981,.214285714285714,0,0,.0714285714285714,.642857142857143,.0714285714285714,.214285714285714,0,0,.142857142857143,.428571428571429,.214285714285714,0,.714285714285714,.285714285714286,.714285714285714,.142857142857143,.785714285714286,.142857142857143
175,熊培云,0,3,6,526,34,4338,4,3,899,.000291932683050741,3.55800627853837E-006,0,0,2,1,0,1,0,2,1,1,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1.53147891704226,3.63728954767817,2.72098574415374,0,-5.44879328988555,-3.53471728125722,.602059991327962,.477121254719662, , ,.301029995663981,0, ,0, ,.301029995663981,0,0, , ,.602059991327962, , , , , ,.301029995663981,0,0,.5,.25,0,.25,0,.5,.25,.25,0,0,1,0,0,0,0,0,.5
176,休闲璐,1,6,1,946,317,5838,22,11,50631,.00160988090746338,.00168612828399594,3,0,0,4,12,3,0,0,5,13,3,1,2,16,4,12,1,9,3,0,0,0,0,0,1,1,0,0,0,0,0,2.50105926221775,3.766264090652,2.97589113640179,0,-2.77310938646565,-2.79320625014486,1.34242268082221,1.04139268515823,.477121254719662, , ,.602059991327962,1.07918124604762,.477121254719662, , ,.698970004336019,1.11394335230684,.477121254719662,0,.301029995663981,1.20411998265592,.602059991327962,1.07918124604762,0,.954242509439325,.477121254719662,.136363636363636,0,0,.181818181818182,.545454545454545,.136363636363636,0,0,.227272727272727,.590909090909091,.136363636363636,.0454545454545455,.0909090909090909,.727272727272727,.181818181818182,.545454545454545,.0454545454545455,.409090909090909,.136363636363636
177,徐昕,0,3,1,956,3164,5420,47,16,193712,.00282740793449327,.00600509985203416,5,13,15,6,8,0,12,9,8,5,9,4,36,10,1,39,0,5,19,0,0,1,0,0,0,1,0,0,0,0,0,3.50023647482564,3.73399928653839,2.9804578922761,0,-2.2214797668078,-2.54861152758465,1.67209785793572,1.20411998265592,.698970004336019,1.11394335230684,1.17609125905568,.778151250383644,.903089986991944, ,1.07918124604762,.954242509439325,.903089986991944,.698970004336019,.954242509439325,.602059991327962,1.55630250076729,1,0,1.5910646070265, ,.698970004336019,1.27875360095283,.106382978723404,.276595744680851,.319148936170213,.127659574468085,.170212765957447,0,.25531914893617,.191489361702128,.170212765957447,.106382978723404,.191489361702128,.0851063829787234,.765957446808511,.212765957446809,.0212765957446809,.829787234042553,0,.106382978723404,.404255319148936
178,许小年,0,3,1,206,767,2915,1,1,935,.000195275200263973,.000519121476769665,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.88479536394898,3.46463855909503,2.31386722036915,0,-3.28473100338929,-3.70935290813249,0,0, , , , ,0, , , , , ,0, , , ,0,0, , , ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
179,延参法师,0,5,2,1473,4551,32727,28,6,11352,.00117441199433359,.00112167249128501,13,0,0,0,2,13,12,1,4,8,0,3,19,8,1,19,6,11,1,0,0,0,0,1,0,0,1,0,0,0,0,3.65810683550639,4.5149061964733,3.16820274684263,0,-2.95013393095042,-2.93017952193218,1.44715803134222,.778151250383644,1.11394335230684, , , ,.301029995663981,1.11394335230684,1.07918124604762,0,.602059991327962,.903089986991944, ,.477121254719662,1.27875360095283,.903089986991944,0,1.27875360095283,.778151250383644,1.04139268515823,0,.464285714285714,0,0,0,.0714285714285714,.464285714285714,.428571428571429,.0357142857142857,.142857142857143,.285714285714286,0,.107142857142857,.678571428571429,.285714285714286,.0357142857142857,.678571428571429,.214285714285714,.392857142857143,.0357142857142857
180,杨建国,0,4,2,2386,211,50140,39,6,527,.00238586286406562,1.19737838103201E-005,27,3,0,0,0,9,16,10,0,11,0,2,6,5,28,28,6,27,5,0,0,0,1,0,0,0,1,0,0,0,0,2.32428245529769,4.7001843296222,3.37767043933432,0,-4.92176858741571,-2.62235452256474,1.5910646070265,.778151250383644,1.43136376415899,.477121254719662, , , ,.954242509439325,1.20411998265592,1, ,1.04139268515823, ,.301029995663981,.778151250383644,.698970004336019,1.44715803134222,1.44715803134222,.778151250383644,1.43136376415899,.698970004336019,.692307692307692,.0769230769230769,0,0,0,.230769230769231,.41025641025641,.256410256410256,0,.282051282051282,0,.0512820512820513,.153846153846154,.128205128205128,.717948717948718,.717948717948718,.153846153846154,.692307692307692,.128205128205128
181,杨锦麟,0,2,4,1437,407,41126,10,3,4582,.000264564150238733,1.77897528829755E-005,0,0,5,5,0,0,2,5,0,3,0,0,8,1,1,2,1,1,7,0,1,0,0,0,0,0,0,0,1,0,0,2.60959440922522,4.61411647118178,3.15745676813423,0,-4.74983008464826,-3.57746900522906,1,.477121254719662, , ,.698970004336019,.698970004336019, , ,.301029995663981,.698970004336019, ,.477121254719662, , ,.903089986991944,0,0,.301029995663981,0,0,.845098040014257,0,0,.5,.5,0,0,.2,.5,0,.3,0,0,.8,.1,.1,.2,.1,.1,.7
182,杨澜,1,2,1,193,3520,7509,25,4,4408,.00117831592033487,5.73677744058307E-005,21,0,1,0,0,3,7,13,0,4,0,1,8,13,4,15,7,4,2,0,1,0,0,0,0,1,0,0,0,0,0,3.54654266347813,3.87558210432789,2.28555730900777,0,-4.24133199833118,-2.92873825448634,1.39794000867204,.602059991327962,1.32221929473392, ,0, , ,.477121254719662,.845098040014257,1.11394335230684, ,.602059991327962, ,0,.903089986991944,1.11394335230684,.602059991327962,1.17609125905568,.845098040014257,.602059991327962,.301029995663981,.84,0,.04,0,0,.12,.28,.52,0,.16,0,.04,.32,.52,.16,.6,.28,.16,.08
183,杨幂,1,1,1,648,6831,3439,15,8,445294,.00237049649873535,.0487633382302527,1,0,0,1,12,1,4,0,1,6,4,0,1,10,4,14,0,12,1,1,0,0,0,0,0,1,0,0,0,0,0,3.83448428533481,3.53643217582201,2.81157500587059,1,-1.31190657119654,-2.62516068180507,1.17609125905568,.903089986991944,0, , ,0,1.07918124604762,0,.602059991327962, ,0,.778151250383644,.602059991327962, ,0,1,.602059991327962,1.14612803567824, ,1.07918124604762,0,.0666666666666667,0,0,.0666666666666667,.8,.0666666666666667,.266666666666667,0,.0666666666666667,.4,.266666666666667,0,.0666666666666667,.666666666666667,.266666666666667,.933333333333333,0,.8,.0666666666666667
184,杨伟庆,0,4,1,1192,254,7274,5,2,226,.000798496531080441,.000114379992759511,0,0,0,0,5,0,0,1,0,2,2,0,1,3,1,4,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2.40483371661994,3.86177329671869,3.07627625540422,0,-3.94164993528108,-3.09772696623294,.698970004336019,.301029995663981, , , , ,.698970004336019, , ,0, ,.301029995663981,.301029995663981, ,0,.477121254719662,0,.602059991327962, ,.301029995663981, ,0,0,0,0,1,0,0,.2,0,.4,.4,0,.2,.6,.2,.8,0,.4,0
185,杨毅,0,2,1,595,532,10849,1,1,205,4.303568208817E-005,7.42163297929686E-006,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.72591163229505,4.03538970919868,2.77451696572855,0,-5.12950052654441,-4.36617130935265,0,0,0, , , , , , , , ,0, , , ,0, ,0, ,0, ,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
186,姚晨,1,1,1,447,8054,9224,58,14,236466,.0108665784449436,.00745608122553828,6,2,3,9,38,0,13,5,4,31,4,1,2,33,23,45,0,30,16,1,0,0,0,0,0,1,0,0,0,0,0,3.90601162527141,3.96491929428664,2.65030752313194,1,-2.12748936948308,-1.96390718051335,1.76342799356294,1.14612803567824,.778151250383644,.301029995663981,.477121254719662,.954242509439325,1.57978359661681, ,1.11394335230684,.698970004336019,.602059991327962,1.49136169383427,.602059991327962,0,.301029995663981,1.51851393987789,1.36172783601759,1.65321251377534, ,1.47712125471966,1.20411998265592,.103448275862069,.0344827586206897,.0517241379310345,.155172413793103,.655172413793103,0,.224137931034483,.0862068965517241,.0689655172413793,.53448275862069,.0689655172413793,.0172413793103448,.0344827586206897,.568965517241379,.396551724137931,.775862068965517,0,.517241379310345,.275862068965517
187,姚劲波,0,4,1,554,323,2054,9,7,2400,.00206484370110357,.00015210249071428,1,1,0,1,6,1,1,1,0,4,2,2,6,3,1,8,0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,2.5092025223311,3.31260043926126,2.74350976472843,0,-3.81786367421386,-2.68511281680045,.954242509439325,.845098040014257,0,0, ,0,.778151250383644,0,0,0, ,.602059991327962,.301029995663981,.301029995663981,.778151250383644,.477121254719662,0,.903089986991944, ,.301029995663981,.477121254719662,.111111111111111,.111111111111111,0,.111111111111111,.666666666666667,.111111111111111,.111111111111111,.111111111111111,0,.444444444444444,.222222222222222,.222222222222222,.666666666666667,.333333333333333,.111111111111111,.888888888888889,0,.222222222222222,.333333333333333
188,叶匡政,0,3,1,3233,36,12810,40,20,12377,.00302914228426182,.000297430525639388,2,8,12,6,11,1,13,6,9,8,3,1,1,16,23,33,0,4,9,0,0,1,0,0,0,1,0,0,0,0,0,1.55630250076729,4.10754912974469,3.50960570461156,0,-3.5266144613809,-2.51868032659502,1.60205999132796,1.30102999566398,.301029995663981,.903089986991944,1.07918124604762,.778151250383644,1.04139268515823,0,1.11394335230684,.778151250383644,.954242509439325,.903089986991944,.477121254719662,0,0,1.20411998265592,1.36172783601759,1.51851393987789, ,.602059991327962,.954242509439325,.05,.2,.3,.15,.275,.025,.325,.15,.225,.2,.075,.025,.025,.4,.575,.825,0,.1,.225
189,叶檀,1,2,1,102,207,8114,97,23,27197,.0111641190613323,.000399954326400415,13,6,13,21,32,12,17,50,13,16,0,1,50,41,6,35,0,10,32,0,1,0,0,0,0,1,0,0,0,0,0,2.31597034545692,3.90923500336831,2.00860017176192,0,-3.39798960098409,-1.95217554056357,1.98677173426624,1.36172783601759,1.11394335230684,.778151250383644,1.11394335230684,1.32221929473392,1.50514997831991,1.07918124604762,1.23044892137827,1.69897000433602,1.11394335230684,1.20411998265592, ,0,1.69897000433602,1.61278385671974,.778151250383644,1.54406804435028, ,1,1.50514997831991,.134020618556701,.0618556701030928,.134020618556701,.216494845360825,.329896907216495,.123711340206186,.175257731958763,.515463917525773,.134020618556701,.164948453608247,0,.0103092783505155,.515463917525773,.422680412371134,.0618556701030928,.360824742268041,0,.103092783505155,.329896907216495
190,亦舒,1,3,5,9,276,703,1,1,126,4.47714427484991E-005,2.1587976958288E-006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.44090908206522,2.84695532501982,.954242509439325,0,-5.66578805414646,-4.34899891036044,0,0, , , , ,0, ,0, , , , , , , ,0,0, , ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
191,易中天,0,3,2,2,350,674,2,1,1609,.000370893268443166,4.6157956329632E-006,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.54406804435028,2.82865989653532,.301029995663981,0,-5.33575342806749,-3.43075104886205,.301029995663981,0, , , , , ,.301029995663981, , ,0,0, , ,.301029995663981, , ,0, , ,0,0,0,0,0,0,1,0,0,.5,.5,0,0,1,0,0,.5,0,0,.5
192,银教授,0,6,1,738,641,14735,8,6,3089,.000667365794379727,.00011994793212834,5,2,0,0,1,2,1,1,0,2,0,6,4,4,2,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.80685802951882,4.16835014018594,2.86805636182304,0,-3.92100723475736,-3.17563605673551,.903089986991944,.778151250383644,.698970004336019,.301029995663981, , ,0,.301029995663981,0,0, ,.301029995663981, ,.778151250383644,.602059991327962,.602059991327962,.301029995663981,.301029995663981,.602059991327962,0, ,.625,.25,0,0,.125,.25,.125,.125,0,.25,0,.75,.5,.5,.25,.25,.5,.125,0
193,尹鸿,0,2,1,1559,186,19149,10,3,384,.00106664184269952,1.05134272406181E-006,0,0,3,2,0,5,0,2,3,5,0,0,0,10,0,5,0,1,8,0,1,0,0,0,0,1,0,0,0,0,0,2.26951294421792,4.28214609914947,3.19284611518884,0,-5.97825568653527,-2.97198138362232,1,.477121254719662, , ,.477121254719662,.301029995663981, ,.698970004336019, ,.301029995663981,.477121254719662,.698970004336019, , , ,1, ,.698970004336019, ,0,.903089986991944,0,0,.3,.2,0,.5,0,.2,.3,.5,0,0,0,1,0,.5,0,.1,.8
194,于丹,1,3,1,94,359,959,20,8,3574,.00360855103845052,8.67103688526837E-005,9,0,1,0,6,4,6,1,0,10,3,0,2,6,12,17,0,15,3,0,0,1,0,0,0,1,0,0,0,0,0,2.55509444857832,2.98181860717066,1.9731278535997,0,-4.0619289663502,-2.44266714776937,1.30102999566398,.903089986991944,.954242509439325, ,0, ,.778151250383644,.602059991327962,.778151250383644,0, ,1,.477121254719662, ,.301029995663981,.778151250383644,1.07918124604762,1.23044892137827, ,1.17609125905568,.477121254719662,.45,0,.05,0,.3,.2,.3,.05,0,.5,.15,0,.1,.3,.6,.85,0,.75,.15
195,于嘉,0,2,1,1538,836,8895,16,9,9166,.00242685777772583,.000156205159778557,7,0,2,0,7,0,1,0,0,14,1,0,5,10,1,12,1,8,1,0,1,0,0,0,0,1,0,0,0,0,0,2.92220627743902,3.94914595241994,3.18695633546541,0,-3.80630462457943,-2.61495567408368,1.20411998265592,.954242509439325,.845098040014257, ,.301029995663981, ,.845098040014257, ,0, , ,1.14612803567824,0, ,.698970004336019,1,0,1.07918124604762,0,.903089986991944,0,.4375,0,.125,0,.4375,0,.0625,0,0,.875,.0625,0,.3125,.625,.0625,.75,.0625,.5,.0625
196,于建嵘,0,3,1,2872,260,3836,5,4,3459,.000192080471684934,3.36295465467754E-006,2,2,1,0,0,0,0,1,2,2,0,0,0,5,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2.41497334797082,3.58387859849863,3.45818443557026,0,-5.47327898857478,-3.71651678646877,.698970004336019,.602059991327962,.301029995663981,.301029995663981,0, , , , ,0,.301029995663981,.301029995663981, , , ,.698970004336019, ,.301029995663981, ,0,0,.4,.4,.2,0,0,0,0,.2,.4,.4,0,0,0,1,0,.4,0,.2,.2
197,余承东,0,4,1,261,592,4882,10,7,2023,.00141049015236423,.000335638034881272,5,0,1,0,4,0,2,0,1,6,1,0,2,6,2,8,1,7,1,0,0,0,1,0,0,1,0,0,0,0,0,2.77232170672292,3.68859777508117,2.41664050733828,0,-3.47412883031329,-2.85062994161695,1,.845098040014257,.698970004336019, ,0, ,.602059991327962, ,.301029995663981, ,0,.778151250383644,0, ,.301029995663981,.778151250383644,.301029995663981,.903089986991944,0,.845098040014257,0,.5,0,.1,0,.4,0,.2,0,.1,.6,.1,0,.2,.6,.2,.8,.1,.7,.1
198,俞敏洪,0,4,1,168,1442,1001,2,1,6249,.000231386907722516,.000769317113721389,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3.15896526038341,3.00043407747932,2.22530928172586,0,-3.11389460642603,-3.63566121783337,.301029995663981,0, , , ,0,0, , ,0, , ,0, ,0,0, , , ,0,0,0,0,0,.5,.5,0,0,.5,0,0,.5,0,.5,.5,0,0,0,.5,.5
199,俞永福,0,4,1,1056,680,1447,2,1,137,7.83879236474073E-005,1.28330040989855E-006,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.83250891270624,3.16046853111904,3.02366391819779,0,-5.89167166701594,-4.10575083906642,.301029995663981,0, ,.301029995663981, , , , , ,0, ,0, , , ,0,0,0, ,0, ,0,1,0,0,0,0,0,.5,0,.5,0,0,0,.5,.5,.5,0,.5,0
200,喻国明,0,3,1,918,330,4782,21,8,4089,.00344824993156733,.000176909654609614,0,4,0,8,8,1,2,7,8,2,1,1,11,9,1,10,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,2.51851393987789,3.67960957177976,2.96284268120124,0,-3.75224846539855,-2.46240126373863,1.32221929473392,.903089986991944, ,.602059991327962, ,.903089986991944,.903089986991944,0,.301029995663981,.845098040014257,.903089986991944,.301029995663981,0,0,1.04139268515823,.954242509439325,0,1, , ,1,0,.19047619047619,0,.380952380952381,.380952380952381,.0476190476190476,.0952380952380952,.333333333333333,.380952380952381,.0952380952380952,.0476190476190476,.0476190476190476,.523809523809524,.428571428571429,.0476190476190476,.476190476190476,0,0,.476190476190476
201,御史在途,0,5,2,2117,24,5825,97,29,11103,.00812084632791892,.000410180243468307,7,18,32,16,21,3,13,22,26,30,2,4,8,82,7,48,0,20,30,0,0,0,0,1,0,0,1,0,0,0,0,1.38021124171161,3.76529592969806,3.32572085801941,0,-3.38702526146967,-2.0903987076564,1.98677173426624,1.46239799789896,.845098040014257,1.25527250510331,1.50514997831991,1.20411998265592,1.32221929473392,.477121254719662,1.11394335230684,1.34242268082221,1.41497334797082,1.47712125471966,.301029995663981,.602059991327962,.903089986991944,1.91381385238372,.845098040014257,1.68124123737559, ,1.30102999566398,1.47712125471966,.0721649484536082,.185567010309278,.329896907216495,.164948453608247,.216494845360825,.0309278350515464,.134020618556701,.22680412371134,.268041237113402,.309278350515464,.0206185567010309,.0412371134020619,.0824742268041237,.845360824742268,.0721649484536082,.494845360824742,0,.206185567010309,.309278350515464
202,袁国宝,0,2,1,1800,123,23347,297,45,24912,.0179110865086671,.000417881716439243,11,50,92,74,61,9,109,43,81,55,4,5,35,105,157,195,17,68,109,0,1,0,0,0,0,1,0,0,0,0,0,2.0899051114394,4.36823108331113,3.25527250510331,0,-3.37894663010847,-1.7468780685113,2.47275644931721,1.65321251377534,1.04139268515823,1.69897000433602,1.96378782734556,1.86923171973098,1.78532983501077,.954242509439325,2.03742649794062,1.63346845557959,1.90848501887865,1.74036268949424,.602059991327962,.698970004336019,1.54406804435028,2.02118929906994,2.19589965240923,2.29003461136252,1.23044892137827,1.83250891270624,2.03742649794062,.037037037037037,.168350168350168,.30976430976431,.249158249158249,.205387205387205,.0303030303030303,.367003367003367,.144781144781145,.272727272727273,.185185185185185,.0134680134680135,.0168350168350168,.117845117845118,.353535353535354,.528619528619529,.656565656565657,.0572390572390572,.228956228956229,.367003367003367
203,袁莉wsj,1,2,1,702,246,17971,199,24,82363,.0463087468717138,.0038988197325215,1,79,37,15,98,9,134,48,22,26,3,6,28,93,118,140,4,48,136,0,1,0,0,0,0,1,0,0,0,0,0,2.39093510710338,4.25457224418735,2.84633711212981,0,-2.4090668445712,-1.33433697098329,2.29885307640971,1.38021124171161,0,1.89762709129044,1.568201724067,1.17609125905568,1.99122607569249,.954242509439325,2.12710479836481,1.68124123737559,1.34242268082221,1.41497334797082,.477121254719662,.778151250383644,1.44715803134222,1.96848294855394,2.07188200730613,2.14612803567824,.602059991327962,1.68124123737559,2.13353890837022,.0050251256281407,.396984924623116,.185929648241206,.0753768844221105,.492462311557789,.0452261306532663,.673366834170854,.241206030150754,.110552763819095,.130653266331658,.0150753768844221,.0301507537688442,.14070351758794,.467336683417085,.592964824120603,.703517587939699,.0201005025125628,.241206030150754,.683417085427136
204,袁腾飞,0,3,1,517,1431,9469,4,3,1334,.000124299135071757,8.94378163648545E-006,0,0,2,1,1,0,0,0,0,3,0,1,1,1,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.15563963375978,3.976304116552,2.71349054309394,0,-5.04847881268072,-3.90553189336053,.602059991327962,.477121254719662, , ,.301029995663981,0,0, , , , ,.477121254719662, ,0,0,0,.301029995663981,0,.301029995663981, , ,0,0,.5,.25,.25,0,0,0,0,.75,0,.25,.25,.25,.5,.25,.5,0,0
